timestamp,well,culture_id,cell_concentration_cells_per_ml,absorbance
2025-10-26T09:17:51.217798+00:00,G3,CLTR14IIVQJV66AR6OZ3DJKNFRDYOLU,623000000,0.6230000000
2025-10-26T09:36:50.832350+00:00,G3,CLTR14IIVQJV66AR6OZ3DJKNFRDYOLU,622600000,0.6226000000
2025-10-26T07:00:52.533258+00:00,H3,CLTR15OAMEC763ZNDCFTFXO7NG24KPQ,401200000,0.4012000000
2025-10-26T07:07:51.380587+00:00,H3,CLTR15OAMEC763ZNDCFTFXO7NG24KPQ,391500000,0.3915000000
2025-10-26T07:14:50.178492+00:00,H3,CLTR15OAMEC763ZNDCFTFXO7NG24KPQ,397400000,0.3974000000
2025-10-26T07:24:09.487456+00:00,H3,CLTR15OAMEC763ZNDCFTFXO7NG24KPQ,414900000,0.4149000000
2025-10-26T07:33:53.439212+00:00,H3,CLTR15OAMEC763ZNDCFTFXO7NG24KPQ,425600000,0.4256000000
2025-10-26T07:40:52.793668+00:00,H3,CLTR15OAMEC763ZNDCFTFXO7NG24KPQ,431800000,0.4318000000
2025-10-26T07:47:53.028605+00:00,H3,CLTR15OAMEC763ZNDCFTFXO7NG24KPQ,438700000,0.4387000000
2025-10-26T07:54:51.364639+00:00,H3,CLTR15OAMEC763ZNDCFTFXO7NG24KPQ,447600000,0.4476000000
2025-10-26T08:01:53.465053+00:00,H3,CLTR15OAMEC763ZNDCFTFXO7NG24KPQ,441900000,0.4419000000
2025-10-26T08:08:50.239219+00:00,H3,CLTR15OAMEC763ZNDCFTFXO7NG24KPQ,437800000,0.4378000000
2025-10-26T08:15:49.171964+00:00,H3,CLTR15OAMEC763ZNDCFTFXO7NG24KPQ,430400000,0.4304000000
2025-10-26T08:22:52.861626+00:00,H3,CLTR15OAMEC763ZNDCFTFXO7NG24KPQ,436900000,0.4369000000
2025-10-26T08:32:51.041152+00:00,H3,CLTR15OAMEC763ZNDCFTFXO7NG24KPQ,438700000,0.4387000000
2025-10-26T08:58:49.582897+00:00,H3,CLTR15OAMEC763ZNDCFTFXO7NG24KPQ,448100000,0.4481000000
2025-10-26T09:17:51.217798+00:00,H3,CLTR15OAMEC763ZNDCFTFXO7NG24KPQ,449100000,0.4491000000
2025-10-26T09:36:50.832350+00:00,H3,CLTR15OAMEC763ZNDCFTFXO7NG24KPQ,447600000,0.4476000000


